JobID	JobTitle	CompanyName	Location	RobotCode	CreatedAt	NormalizedJob	City	Country	Region	GeoID	Salary
3998	Administrator:in und Systemgestalter:in IT (m/w/d)	KlimaInvest Green Concepts GmbH	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:34:06.533	Administrator	Hamburg	Germany	Europe	101282330
3999	Windows Administrator (m/w/d)	SOA Experts GmbH	Hamburg, Germany (Hybrid)	0	2025-06-12 22:34:06.540	Administrator	Hamburg	Germany	Europe	101282330
4001	IT & Automation Administrator (m/f/d) with verification	Flip	Germany (Remote)	0	2025-06-12 22:34:06.553	Administrator	Hamburg	Germany	Europe	101282330
4002	IT ADMINISTRATOR (M/W/D) MICROSOFT 365	Hoppe Marine GmbH	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:34:06.563	Administrator	Hamburg	Germany	Europe	101282330
4003	Sales Administrator Europe (m/f/d) with verification	Montblanc	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:34:06.570	Administrator	Hamburg	Germany	Europe	101282330
4004	System Administrator	Analytic Company GmbH	Hamburg, Germany (On-site)	0	2025-06-12 22:34:06.580	Administrator	Hamburg	Germany	Europe	101282330
4005	IT-Spezialist / IT-Administrator  (w/m/d)	Wirtschafts-Assekuranz-Makler AG	Germany (Remote)	0	2025-06-12 22:34:06.590	Administrator	Hamburg	Germany	Europe	101282330
4006	IT - Administrator (m/w/d) with verification	CGI	Germany (Remote)	0	2025-06-12 22:34:06.593	Administrator	Hamburg	Germany	Europe	101282330
4007	IT Administrator (m/w/d)	WeimannMedia Recruiting	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:34:06.603	Administrator	Hamburg	Germany	Europe	101282330
4008	Part-Time Accountant/Administrator	Consilium Safety Sweden	Hamburg, Hamburg, Germany	0	2025-06-12 22:34:06.610	Administrator	Hamburg	Germany	Europe	101282330
4009	(Junior) IT-Administrator (m/w/d)	Exporo	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:34:06.617	Administrator	Hamburg	Germany	Europe	101282330
4010	IT-Administrator:in	SymBio.	Hamburg, Germany (On-site)	0	2025-06-12 22:34:06.623	Administrator	Hamburg	Germany	Europe	101282330
4011	(m/w/d)	DIGIMONDO GmbH	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:34:06.627	Administrator	Hamburg	Germany	Europe	101282330
4012	Mitarbeiter Client-Management / IT-Administrator / Fachinformatiker (m/w/d) with verification	TieTalent	Hamburg, Hamburg, Germany (Remote)	0	2025-06-12 22:34:06.637	Administrator	Hamburg	Germany	Europe	101282330
4013	Brand Agent (m/w/d) - Makaro Store Hamburg - Minijob - 8h/Woche	Makaro Jewelry	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:34:31.810	Agent	Hamburg	Germany	Europe	101282330
4015	Customer Support Agent gesucht (Vollzeit oder Teilzeit- remote- EU, Switzerland, UK) - komm ins Team zu NeuroNation!	NeuroNation - Mind & Brain Health Technology	Germany (Remote)	0	2025-06-12 22:34:31.823	Agent	Hamburg	Germany	Europe	101282330
4016	Telefonist with verification	Mewa	Germany (Remote)	0	2025-06-12 22:34:31.830	Agent	Hamburg	Germany	Europe	101282330
4017	Call Center Agent - Kundenrückgewinnung im Homeoffice (w/m/d) with verification	TieTalent	Germany (Remote)	0	2025-06-12 22:34:31.837	Agent	Hamburg	Germany	Europe	101282330
4018	Freelance AI Agent Assistant	Mindrift	Germany (Remote)	0	2025-06-12 22:34:31.843	Agent	Hamburg	Germany	Europe	101282330
4020	Freelance Sales Agent (m/w/d)	chainey	Germany (Remote)	0	2025-06-12 22:34:31.853	Agent	Hamburg	Germany	Europe	101282330
4021	Callcenter Agent im Homeoffice-weltweit	Wild-Forest-Foundation e.V.	Germany (Remote)	0	2025-06-12 22:34:31.860	Agent	Hamburg	Germany	Europe	101282330
4022	Reservations Agent (m/w/d) - Remote with verification	Ruby	Hamburg, Hamburg, Germany (Remote)	0	2025-06-12 22:34:31.867	Agent	Hamburg	Germany	Europe	101282330
4024	Call Center Agent Outbound (m/w/d)	FirstCallAgency	Germany (Remote)	0	2025-06-12 22:34:31.880	Agent	Hamburg	Germany	Europe	101282330
4025	Remote Sales Agent (m/w/d) - Terminvereinbarung B2B in Teilzeit	Inbox Marketing	Germany (Remote)	0	2025-06-12 22:34:31.887	Agent	Hamburg	Germany	Europe	101282330
4026	INNER CIRCLE AGENCY: Booking Agent	JOIN	Germany (Remote)	0	2025-06-12 22:34:31.893	Agent	Hamburg	Germany	Europe	101282330
4027	Customer Service Agent – Fahrzeugkoordination (m/f/x) with verification	FINN	Germany (Remote)	0	2025-06-12 22:34:31.903	Agent	Hamburg	Germany	Europe	101282330
4028	Callcenter Agent - Vollzeit (m/w/d)	RemoteClip	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:34:31.910	Agent	Hamburg	Germany	Europe	101282330
4029	Customer Success Agent (m/w/d) 1st & 2nd Level Support Payroll	zvoove	Germany (Remote)	0	2025-06-12 22:34:31.917	Agent	Hamburg	Germany	Europe	101282330
4030	Customer Service Agent (m/w/d) mit Schwerpunkt Touristik	SOLASOLUTION GmbH	Germany (Remote)	0	2025-06-12 22:34:31.920	Agent	Hamburg	Germany	Europe	101282330
4031	Call Center Agent - Kundenrückgewinnung im Homeoffice (w/m/d) with verification	smava	Germany (Remote)	0	2025-06-12 22:34:31.927	Agent	Hamburg	Germany	Europe	101282330
4033	Inbound Sales Agent for Technical Products	Waagenet	Germany (Remote)	0	2025-06-12 22:34:31.943	Agent	Hamburg	Germany	Europe	101282330
4034	HAS Hamburg Aviation Service GmbH sucht Mitarbeiter Passagierabfertigung - Check In Agent - (m/w/d) in Vollzeit/Teilzeit oder Minijob	GAS German Aviation Service GmbH	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:34:31.950	Agent	Hamburg	Germany	Europe	101282330
4035	Forwarding Agent - Speditionskaufmann/frau	Logic Solutions	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:34:31.960	Agent	Hamburg	Germany	Europe	101282330
4036	Sales Agent	Parfum Styling Company	Germany (Remote)	0	2025-06-12 22:34:31.967	Agent	Hamburg	Germany	Europe	101282330
4039	Fraud Analyst	PAYLA	Germany (Remote)	0	2025-06-12 22:34:57.187	Analyst	Hamburg	Germany	Europe	101282330
4041	Junior Business Analyst (m/f/d) for ABOUT YOU’s Online Outlet with verification	ABOUT YOU	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:34:57.200	Analyst	Hamburg	Germany	Europe	101282330
4042	Werkstudent Business Analyst (all genders) - 100% Home Office	fino	Germany (Remote)	0	2025-06-12 22:34:57.203	Analyst	Hamburg	Germany	Europe	101282330
4043	Data-Analyst (m/w/d) in SaaS-Startup (Remote / Hybrid)	cinify	Germany (Remote)	0	2025-06-12 22:34:57.210	Analyst	Hamburg	Germany	Europe	101282330
4045	System Analyst	Renmoney	Germany (Remote)	0	2025-06-12 22:34:57.220	Analyst	Hamburg	Germany	Europe	101282330
4046	Business Analyst - (Remote Europe and Nigeria)	Jobgether	Germany (Remote)	0	2025-06-12 22:34:57.227	Analyst	Hamburg	Germany	Europe	101282330
4047	Marketing Data Analyst	Mixture of Experts	Germany (Remote)	0	2025-06-12 22:34:57.233	Analyst	Hamburg	Germany	Europe	101282330
4048	Junior IT Security Analyst (m/w/d)	ageneo Life Science Experts (Interim Solutions) GmbH	Germany (Remote)	0	2025-06-12 22:34:57.240	Analyst	Hamburg	Germany	Europe	101282330
4049	Data Analyst (m/w/d) - Remote möglich	Interlead GmbH	Germany (Remote)	0	2025-06-12 22:34:57.247	Analyst	Hamburg	Germany	Europe	101282330
4051	Data Analyst (m/w/d) - Cloud Data & Analytics	CmdScale GmbH	Germany (Remote)	0	2025-06-12 22:34:57.260	Analyst	Hamburg	Germany	Europe	101282330
4052	Anti-Money Laundering Analyst with verification	Astek	European Union (Remote)	0	2025-06-12 22:34:57.270	Analyst	Hamburg	Germany	Europe	101282330
4055	SOC Analyst (m/w/d)	abtis	Germany (Remote)	0	2025-06-12 22:34:57.293	Analyst	Hamburg	Germany	Europe	101282330
4057	Product Analyst (all genders)	JustPlay	Germany (Remote)	0	2025-06-12 22:34:57.307	Analyst	Hamburg	Germany	Europe	101282330
4058	Security Analyst	Accelerant	European Union (Remote)	0	2025-06-12 22:34:57.313	Analyst	Hamburg	Germany	Europe	101282330
4059	Business Analyst (m/f/d) with verification	Montblanc	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:34:57.320	Analyst	Hamburg	Germany	Europe	101282330
4063	Werkstudent/in Vectorworks (Remote) bei Stadtblick Architekten	Stadtblick GmbH	Germany (Remote)	0	2025-06-12 22:35:22.537	Architect	Hamburg	Germany	Europe	101282330
4064	Architekt/in Architektenkammer	Odepla	Germany (Remote)	0	2025-06-12 22:35:22.540	Architect	Hamburg	Germany	Europe	101282330
4067	Architekt/in	Architekten B8 GmbH	Hamburg, Germany (On-site)	0	2025-06-12 22:35:22.560	Architect	Hamburg	Germany	Europe	101282330
4069	Architekt / Bauingenieur  (m/w/d) Ausschreibung & Vergabe	FRANK	Hamburg, Hamburg, Germany (Remote)	0	2025-06-12 22:35:22.573	Architect	Hamburg	Germany	Europe	101282330
4070	ARCHITEKT:IN (m/w/d) in Vollzeit	GIORGIO GULLOTTA ARCHITEKTEN	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:35:22.577	Architect	Hamburg	Germany	Europe	101282330
4071	Lead Funnel Architect / CRO Manager	PRIMEST	Germany (Remote)	0	2025-06-12 22:35:22.587	Architect	Hamburg	Germany	Europe	101282330
4072	Mission Operations Architect	neuco	Germany (Remote)	0	2025-06-12 22:35:22.590	Architect	Hamburg	Germany	Europe	101282330
4073	Architekt (m/w/d) Vollzeit / Teilzeit	BancArt GmbH	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:35:22.600	Architect	Hamburg	Germany	Europe	101282330
4074	Projektentwickler (m/w/d)	SAGA Unternehmensgruppe	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:35:22.607	Architect	Hamburg	Germany	Europe	101282330
4076	Architekt (m/w/d) with verification	Blue Projects	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:35:22.623	Architect	Hamburg	Germany	Europe	101282330
4077	Architect with verification	Guidewire Software	Germany (Remote)	0	2025-06-12 22:35:22.630	Architect	Hamburg	Germany	Europe	101282330
4079	Adobe Commerce Architect / Developer (m/w/d)	antegma GmbH	Germany (Remote)	0	2025-06-12 22:35:22.643	Architect	Hamburg	Germany	Europe	101282330
4080	Planungsingenieur - Architekt (m/w/d)	Jürgen Paust GmbH	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:35:22.653	Architect	Hamburg	Germany	Europe	101282330
4082	Projektleiter*in (m/w/d)	Weichsel78	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:35:22.667	Architect	Hamburg	Germany	Europe	101282330
4083	Architekt / Bauingenieur (m/w/d) bei Projektentwickler/Bauträger	VIVADA	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:35:22.673	Architect	Hamburg	Germany	Europe	101282330
4085	Architekt:in (m/w/d) Kalkulation, Ausschreibung und Vergabe im Wohnungsbau with verification	ZÜBLIN	Hamburg, Hamburg, Germany	0	2025-06-12 22:35:22.687	Architect	Hamburg	Germany	Europe	101282330
4090	AI Engineer (Remote anywhere in EU)	Meta Frontier Studio	Germany (Remote)	0	2025-06-12 22:35:47.947	Artificial Intelligence	Hamburg	Germany	Europe	101282330
4101	(Junior) Data Scientist (f/m/d) with verification	smartclip	Germany (Remote)	0	2025-06-12 22:35:48.017	Artificial Intelligence	Hamburg	Germany	Europe	101282330
4102	Software Engineer für LLM, Chatbots & Machine Learning (m/w/d)	Prelytics	Germany (Remote)	0	2025-06-12 22:35:48.023	Artificial Intelligence	Hamburg	Germany	Europe	101282330
4103	Artificial Intelligence Engineer	Digital Waffle	Germany (Remote)	0	2025-06-12 22:35:48.030	Artificial Intelligence	Hamburg	Germany	Europe	101282330
4111	Junior Consultant (m/w/d)	Winsales	Germany (Remote)	0	2025-06-12 22:36:13.253	Consultant	Hamburg	Germany	Europe	101282330
4113	LinkedIn Marketing Consultant (m/w/d) - 100% remote möglich	Leaders Media	Hamburg, Germany (Hybrid)	0	2025-06-12 22:36:13.270	Consultant	Hamburg	Germany	Europe	101282330
4119	SAP Consultant / €130,000 with verification	Next Ventures	Germany (Remote)	0	2025-06-12 22:36:13.303	Consultant	Hamburg	Germany	Europe	101282330
4121	Solution Consultant (all genders)	TradeLink	Germany (Remote)	0	2025-06-12 22:36:13.317	Consultant	Hamburg	Germany	Europe	101282330
4123	(Junior) BI Consultant (m/w/d)	BI2run	Germany (Remote)	0	2025-06-12 22:36:13.327	Consultant	Hamburg	Germany	Europe	101282330
4124	ServiceNow Functional Consultant (m/w/d) with verification	Robert Half	Germany (Remote)	0	2025-06-12 22:36:13.333	Consultant	Hamburg	Germany	Europe	101282330
4129	Consultant – Finance & Controlling	ANGEHEUERT ⚓ Recruiting mit Tiefgang	Germany (Remote)	0	2025-06-12 22:36:13.370	Consultant	Hamburg	Germany	Europe	101282330
4130	Research/Insights Consultant (Survey) with verification	Worldpanel by Kantar	Germany (Remote)	0	2025-06-12 22:36:13.377	Consultant	Hamburg	Germany	Europe	101282330
4131	(Associate) Consultant (w/m/d) Cybersecurity	Consileon Business Consultancy GmbH	Germany (Remote)	0	2025-06-12 22:36:13.387	Consultant	Hamburg	Germany	Europe	101282330
4132	Technology Consultant m/f/d with verification	SAP Fioneer	Germany (Remote)	0	2025-06-12 22:36:13.390	Consultant	Hamburg	Germany	Europe	101282330
4143	Data Management Specialist (m/w/d) with verification	Billigence	Germany (Remote)	0	2025-06-12 22:36:38.643	Data	Hamburg	Germany	Europe	101282330
4151	Freelance Java Developer with verification	Montash	Germany (Remote)	0	2025-06-12 22:37:03.897	Developer	Hamburg	Germany	Europe	101282330
4157	Software Developer (m/w/d) für AMANDOmed (100% Remote)	AMANDOmed	Germany (Remote)	0	2025-06-12 22:37:03.930	Developer	Hamburg	Germany	Europe	101282330
4158	Fullstack Developer – Java, Web & Cloud (m/w/d)	antegma GmbH	Germany (Remote)	0	2025-06-12 22:37:03.937	Developer	Hamburg	Germany	Europe	101282330
4159	Software Developer Full Stack (m/f/d) - remote option	PRIOjet GmbH	Germany (Remote)	0	2025-06-12 22:37:03.943	Developer	Hamburg	Germany	Europe	101282330
4161	Full Stack Developer	Coding Partners	Germany (Remote)	0	2025-06-12 22:37:03.957	Developer	Hamburg	Germany	Europe	101282330
4164	Software Developer Typescript	Cross Solution	Germany (Remote)	0	2025-06-12 22:37:03.980	Developer	Hamburg	Germany	Europe	101282330
4165	Python Developer (m/f/d) with verification	Hays	Germany (Remote)	0	2025-06-12 22:37:03.990	Developer	Hamburg	Germany	Europe	101282330
4167	React Native Mobile App Developer	ONVY HealthTech	Germany (Remote)	0	2025-06-12 22:37:04.000	Developer	Hamburg	Germany	Europe	101282330
4168	Java Developer (w/m/d) deutschlandweit remote	Europace Ratenkredit GmbH	Germany (Remote)	0	2025-06-12 22:37:04.007	Developer	Hamburg	Germany	Europe	101282330
4169	Junior Web-Developer (Angular / fixed-term)	OKAPI:Orbits	Germany (Remote)	0	2025-06-12 22:37:04.010	Developer	Hamburg	Germany	Europe	101282330
4173	Frontend Developer with verification	Third Republic	Germany (Remote)	0	2025-06-12 22:37:04.040	Developer	Hamburg	Germany	Europe	101282330
4181	Director, International Growth with verification	QuillBot	Germany (Remote)	0	2025-06-12 22:37:54.530	Director	Hamburg	Germany	Europe	101282330
4183	Director of IT & Security - (Remote - Europe)	Jobgether	Germany (Remote)	0	2025-06-12 22:37:54.543	Director	Hamburg	Germany	Europe	101282330
4184	Senior Account Director - Retail Software with verification	Stott and May	Germany (Remote)	0	2025-06-12 22:37:54.550	Director	Hamburg	Germany	Europe	101282330
4194	Marketing Director (DE)	Omaze DE	Hamburg, Germany (Hybrid)	0	2025-06-12 22:37:54.610	Director	Hamburg	Germany	Europe	101282330
4195	Engagement Director with verification	NIIT	Germany (Remote)	0	2025-06-12 22:37:54.617	Director	Hamburg	Germany	Europe	101282330
4200	Director, International Growth	Learneo	Germany (Remote)	0	2025-06-12 22:37:54.657	Director	Hamburg	Germany	Europe	101282330
4201	Director Supply Chain EMEA (M/W/D) with verification	DSJ Global	Germany (Remote)	0	2025-06-12 22:37:54.660	Director	Hamburg	Germany	Europe	101282330
4202	Account Director, Enterprise DACH with verification	Coupa Software	Germany (Remote)	0	2025-06-12 22:37:54.670	Director	Hamburg	Germany	Europe	101282330
4206	QA Manual Engineer - (Remote - Anywhere)	Jobgether	Germany (Remote)	0	2025-06-12 22:38:19.880	Engineer	Hamburg	Germany	Europe	101282330
4207	(Junior) Data Engineer REMOTE (all genders)	AllocNow	Germany (Remote)	0	2025-06-12 22:38:19.883	Engineer	Hamburg	Germany	Europe	101282330
4208	Software Engineer	Flex Living	Germany (Remote)	0	2025-06-12 22:38:19.890	Engineer	Hamburg	Germany	Europe	101282330
4209	DevOps Engineer (m/f/d)	Tomorrow Things	Germany (Remote)	0	2025-06-12 22:38:19.900	Engineer	Hamburg	Germany	Europe	101282330
4210	IT Support Engineer with verification	WPP	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:38:19.903	Engineer	Hamburg	Germany	Europe	101282330
4211	QA Engineer (freelance contract, full-time)	Lumiform	Germany (Remote)	0	2025-06-12 22:38:19.910	Engineer	Hamburg	Germany	Europe	101282330
4213	Application Engineer	Oqcam	Germany (Remote)	0	2025-06-12 22:38:19.920	Engineer	Hamburg	Germany	Europe	101282330
4215	Technical Support Engineer with verification	CD Recruitment	Germany (Remote)	0	2025-06-12 22:38:19.933	Engineer	Hamburg	Germany	Europe	101282330
4216	Design Engineer (m/w/d)	Nindo	Germany (Remote)	0	2025-06-12 22:38:19.940	Engineer	Hamburg	Germany	Europe	101282330
4217	Data Engineer	elvah	Germany (Remote)	0	2025-06-12 22:38:19.947	Engineer	Hamburg	Germany	Europe	101282330
4219	Data Engineer	AI Futures	Germany (Remote)	0	2025-06-12 22:38:19.960	Engineer	Hamburg	Germany	Europe	101282330
4220	QA Engineer (m/f/d) - remote based in Germany	Loady	Germany (Remote)	0	2025-06-12 22:38:19.963	Engineer	Hamburg	Germany	Europe	101282330
4222	Senior Frontend Engineer (React)	Impala Search	Germany (Remote)	0	2025-06-12 22:38:19.977	Engineer	Hamburg	Germany	Europe	101282330
4224	Software Engineer (Full-stack)	kapa.ai	Germany (Remote)	0	2025-06-12 22:38:19.993	Engineer	Hamburg	Germany	Europe	101282330
4225	Mechatronics Engineer	AuRoLog Talent	Germany (Remote)	0	2025-06-12 22:38:20.000	Engineer	Hamburg	Germany	Europe	101282330
4229	Mechanical Engineer (Early Hire)	First Momentum Ventures	Germany (Remote)	0	2025-06-12 22:38:20.030	Engineer	Hamburg	Germany	Europe	101282330
4230	Manufacturing Engineer	DERICHEBOURG Multiservices	Hamburg, Germany (On-site)	0	2025-06-12 22:38:20.037	Engineer	Hamburg	Germany	Europe	101282330
4233	IT System Engineer Modern Workplace (m/w/d) with verification	HAMBURG WASSER	Hamburg, Hamburg, Germany (Remote)	0	2025-06-12 22:38:45.237	IT Engineer	Hamburg	Germany	Europe	101282330
4235	IT Systems Engineer Core (m/w/d)	noris network AG	Germany (Remote)	0	2025-06-12 22:38:45.247	IT Engineer	Hamburg	Germany	Europe	101282330
4236	IT-Service Engineer  (m/w/d)	EDEKA ZENTRALE Stiftung & Co. KG	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:38:45.253	IT Engineer	Hamburg	Germany	Europe	101282330
4237	IT System Engineer (w/m/d) Schwerpunkt Inhouse IT	SCHIFFL IT Service GmbH	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:38:45.260	IT Engineer	Hamburg	Germany	Europe	101282330
4238	IT System Engineer - Client Management (w/m/d)	Bechtle Managed Services GmbH	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:38:45.267	IT Engineer	Hamburg	Germany	Europe	101282330
4239	IT System Engineer MS Azure (w/m/d) with verification	Bechtle	Hamburg, Hamburg, Germany	0	2025-06-12 22:38:45.273	IT Engineer	Hamburg	Germany	Europe	101282330
4241	IT System Engineer Netzwerk (m/w/d) (Fachinformatiker/in - Systemintegration)	LargeNet GmbH	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:38:45.283	IT Engineer	Hamburg	Germany	Europe	101282330
4242	IT Consultant / Software Engineer (m/w/d) with verification	Flip	Germany (Remote)	0	2025-06-12 22:38:45.290	IT Engineer	Hamburg	Germany	Europe	101282330
4243	IT-Systemingenieur*in Cloudanwendungen (Microsoft/Softphone)	Hamburg University of Technology	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:38:45.293	IT Engineer	Hamburg	Germany	Europe	101282330
4244	IT Automation Engineer (m/w/x)	wherever SIM GmbH	Hamburg, Hamburg, Germany	0	2025-06-12 22:38:45.300	IT Engineer	Hamburg	Germany	Europe	101282330
4245	IT-Mitarbeiter mit Schwerpunkt IT-Infrastruktur, Cloud-Engineer (m/w/d) in Meerane	N+P Informationssysteme GmbH	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:38:45.310	IT Engineer	Hamburg	Germany	Europe	101282330
4246	IT-Engineer (m/w/d) with verification	TieTalent	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:38:45.317	IT Engineer	Hamburg	Germany	Europe	101282330
4247	IT System Engineer (m/w/d)*	Tagueri AG	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:38:45.323	IT Engineer	Hamburg	Germany	Europe	101282330
4248	System Engineer / Consultant Microsoft Technologien (m/w/d)	Medialine Group	Germany (Remote)	0	2025-06-12 22:38:45.330	IT Engineer	Hamburg	Germany	Europe	101282330
4249	IT-Systems Engineer (m/w/d) - Vollzeit ab sofort	pegasus GmbH	Germany (Remote)	0	2025-06-12 22:38:45.340	IT Engineer	Hamburg	Germany	Europe	101282330
4250	IT Security Engineer (all genders) with verification	Evotec	Hamburg, Hamburg, Germany	0	2025-06-12 22:38:45.347	IT Engineer	Hamburg	Germany	Europe	101282330
4251	IT System Engineer Web Applications (m/w/d)	CompuGroup Medical SE & Co. KGaA	Germany (Remote)	0	2025-06-12 22:38:45.353	IT Engineer	Hamburg	Germany	Europe	101282330
4252	IT System Engineer Voice & Contact Center with verification	HDI Group	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:38:45.360	IT Engineer	Hamburg	Germany	Europe	101282330
4253	IT/OT System Engineer	CEE Group	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:38:45.367	IT Engineer	Hamburg	Germany	Europe	101282330
4254	IT System Engineer (m/w/d) Security	avodaq AG	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:38:45.373	IT Engineer	Hamburg	Germany	Europe	101282330
4261	Digital Marketing Manager with verification	air up®	Germany (Remote)	0	2025-06-12 22:39:10.630	Manager	Hamburg	Germany	Europe	101282330
4262	Country Marketing Manager with verification	BioTechUSA	Germany (Remote)	0	2025-06-12 22:39:10.637	Manager	Hamburg	Germany	Europe	101282330
4265	Performance Marketing Manager with verification	YAZIO	Germany (Remote)	0	2025-06-12 22:39:10.660	Manager	Hamburg	Germany	Europe	101282330
4266	Product Marketing Manager	Revalize	Germany (Remote)	0	2025-06-12 22:39:10.667	Manager	Hamburg	Germany	Europe	101282330
4269	Senior Account Manager - Germany / Poland with verification	E.L.F. BEAUTY	Germany (Remote)	0	2025-06-12 22:39:10.693	Manager	Hamburg	Germany	Europe	101282330
4275	Product Marketing Manager - AI SaaS with verification	Propel	Germany (Remote)	0	2025-06-12 22:39:10.793	Manager	Hamburg	Germany	Europe	101282330
4277	Business Operations Manager (m/w/d) für Outdoor Startup	ARCTA	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:39:10.807	Manager	Hamburg	Germany	Europe	101282330
4278	People & Recruiting Manager	Atlas Metrics	Germany (Remote)	0	2025-06-12 22:39:10.813	Manager	Hamburg	Germany	Europe	101282330
4287	Fleet Personnel Officer (m/f/d)	Bernhard Schulte Shipmanagement India Pvt. Ltd.	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:39:36.023	Officer	Hamburg	Germany	Europe	101282330
4289	Accounts Officer (m/f/d) Vessel Accounting	Bernhard Schulte Shipmanagement	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:39:36.037	Officer	Hamburg	Germany	Europe	101282330
4290	Dokumentenmanager für Offshore Projekte - (m/w/d) - Remote (Stuttgart)	PMP Projektmanagement GmbH	Germany (Remote)	0	2025-06-12 22:39:36.043	Officer	Hamburg	Germany	Europe	101282330
4292	Scientific Writer / Communication Officer (f/m/d)	European XFEL	Hamburg, Hamburg, Germany (Hybrid)	0	2025-06-12 22:39:36.053	Officer	Hamburg	Germany	Europe	101282330
4293	Supply Officer/ Supply Management (m/w/d) Airbus	AIP SERVICES GmbH	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:39:36.060	Officer	Hamburg	Germany	Europe	101282330
4294	CEO - Blockchain Data (Chief Executive Officer)	Chainlabs	Germany (Remote)	0	2025-06-12 22:39:36.070	Officer	Hamburg	Germany	Europe	101282330
4295	Chief Financial Officer	Luupli	Germany (Remote)	0	2025-06-12 22:39:36.130	Officer	Hamburg	Germany	Europe	101282330
4298	Chief Marketing Officer (Crypto/Blockchain)	Caiz	Germany (Remote)	0	2025-06-12 22:39:36.150	Officer	Hamburg	Germany	Europe	101282330
4303	Lagermitarbeiter / Lagerist / Stock Operator (m/w/d) in Teilzeit (30 Stunden) with verification	Levi Strauss & Co.	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:40:01.357	Operator	Hamburg	Germany	Europe	101282330
4305	Tanker Operator (f/m/d)	Harper Petersen Albis GmbH & Co KG	Hamburg, Germany (Hybrid)	0	2025-06-12 22:40:01.370	Operator	Hamburg	Germany	Europe	101282330
4307	Aircraft Cabin Label Operator (m/w/d) Airbus Hamburg	AIP SERVICES GmbH	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:40:01.387	Operator	Hamburg	Germany	Europe	101282330
4308	SMT-Operator (m/w/d)	SECO	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:40:01.393	Operator	Hamburg	Germany	Europe	101282330
4309	Mitarbeiter / Operator Notruf- und Serviceleitstelle (m/w/d)	proSicherheit GmbH	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:40:01.400	Operator	Hamburg	Germany	Europe	101282330
4310	VR-Operator / Host bei YULLBE WUNDERLAND (m/w/d)	Miniatur Wunderland	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:40:01.407	Operator	Hamburg	Germany	Europe	101282330
4311	Operator (m/w/d) in der Produktion	Ohly	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:40:01.413	Operator	Hamburg	Germany	Europe	101282330
4314	Quality Control Operator (m/w/d)	Enteractive GmbH	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:40:01.437	Operator	Hamburg	Germany	Europe	101282330
4315	Cloud Operator (w/m/d)	Axians Infoma GmbH	Hamburg, Hamburg, Germany (Remote)	0	2025-06-12 22:40:01.440	Operator	Hamburg	Germany	Europe	101282330
4316	Tanker Operator (f/m/d)	MPC Capital AG	Hamburg, Hamburg, Germany (On-site)	0	2025-06-12 22:40:01.450	Operator	Hamburg	Germany	Europe	101282330
